"Buque";"Matricula";"Fecha";"Latitud";"Longitud";"Velocidad";"Rumbo"
"PIONEROS";"02735";"2025-01-19 04:34:00";"-48,4325";"-65,7283333333";"9,2";"230"
"PIONEROS";"02735";"2025-01-19 04:49:00";"-48,4558333333";"-65,778";"9,2";"230"
"PIONEROS";"02735";"2025-01-19 05:04:00";"-48,478";"-65,8258333333";"9,2";"230"
"PIONEROS";"02735";"2025-01-19 05:19:00";"-48,4996666667";"-65,8725";"8,6";"235"
"PIONEROS";"02735";"2025-01-19 05:34:00";"-48,5208333333";"-65,918";"8,6";"235"
"PIONEROS";"02735";"2025-01-19 05:49:00";"-48,5416666667";"-65,9613333333";"8,1";"235"
"PIONEROS";"02735";"2025-01-19 06:04:00";"-48,5603333333";"-66,0038333333";"7,6";"230"
"PIONEROS";"02735";"2025-01-19 06:19:00";"-48,58";"-66,0433333333";"7,0";"230"
"PIONEROS";"02735";"2025-01-19 06:34:00";"-48,5986666667";"-66,0813333333";"7,6";"235"
"PIONEROS";"02735";"2025-01-19 06:49:00";"-48,6163333333";"-66,1178333333";"6,5";"230"
"PIONEROS";"02735";"2025-01-19 07:04:00";"-48,6333333333";"-66,1538333333";"6,5";"235"
"PIONEROS";"02735";"2025-01-19 07:19:00";"-48,6486666667";"-66,19";"6,5";"235"
"PIONEROS";"02735";"2025-01-19 07:34:00";"-48,665";"-66,2246666667";"6,5";"240"
"PIONEROS";"02735";"2025-01-19 07:49:00";"-48,6811666667";"-66,2608333333";"7,0";"235"
"PIONEROS";"02735";"2025-01-19 08:04:00";"-48,698";"-66,2961666667";"7,0";"230"
"PIONEROS";"02735";"2025-01-19 08:19:00";"-48,7161666667";"-66,333";"7,0";"235"
"PIONEROS";"02735";"2025-01-19 08:34:00";"-48,7333333333";"-66,3733333333";"7,6";"235"
"PIONEROS";"02735";"2025-01-19 08:49:00";"-48,752";"-66,413";"7,0";"230"
"PIONEROS";"02735";"2025-01-19 09:04:00";"-48,7711666667";"-66,4513333333";"7,6";"230"
"PIONEROS";"02735";"2025-01-19 09:19:00";"-48,7895";"-66,4913333333";"7,6";"230"
"PIONEROS";"02735";"2025-01-19 09:34:00";"-48,808";"-66,5305";"7,0";"230"
"PIONEROS";"02735";"2025-01-19 09:49:00";"-48,8263333333";"-66,5703333333";"7,6";"230"
"PIONEROS";"02735";"2025-01-19 10:04:00";"-48,8441666667";"-66,6138333333";"8,1";"235"
"PIONEROS";"02735";"2025-01-19 10:19:00";"-48,8646666667";"-66,657";"8,1";"230"
"PIONEROS";"02735";"2025-01-19 10:34:00";"-48,8871666667";"-66,6995";"8,6";"230"
"PIONEROS";"02735";"2025-01-19 10:49:00";"-48,907";"-66,7461666667";"8,1";"230"
"PIONEROS";"02735";"2025-01-19 11:04:00";"-48,9283333333";"-66,7916666667";"8,6";"235"
"PIONEROS";"02735";"2025-01-19 11:19:00";"-48,9503333333";"-66,8386666667";"8,6";"230"
"PIONEROS";"02735";"2025-01-19 11:34:00";"-48,9728333333";"-66,8855";"9,2";"230"
"PIONEROS";"02735";"2025-01-19 11:49:00";"-48,9953333333";"-66,9345";"9,2";"235"
"PIONEROS";"02735";"2025-01-19 12:04:00";"-49,0175";"-66,9836666667";"9,2";"235"
"PIONEROS";"02735";"2025-01-19 12:19:00";"-49,0388333333";"-67,0321666667";"9,2";"235"
"PIONEROS";"02735";"2025-01-19 12:34:00";"-49,0611666667";"-67,0805";"9,2";"230"
"PIONEROS";"02735";"2025-01-19 12:49:00";"-49,083";"-67,1296666667";"9,2";"230"
"PIONEROS";"02735";"2025-01-19 13:04:00";"-49,1071666667";"-67,1778333333";"8,6";"230"
"PIONEROS";"02735";"2025-01-19 13:19:00";"-49,125";"-67,2308333333";"9,2";"245"
"PIONEROS";"02735";"2025-01-19 13:34:00";"-49,1396666667";"-67,2861666667";"9,2";"240"
"PIONEROS";"02735";"2025-01-19 13:49:00";"-49,1536666667";"-67,3416666667";"9,2";"245"
"PIONEROS";"02735";"2025-01-19 14:04:00";"-49,1666666667";"-67,3975";"9,2";"255"
"PIONEROS";"02735";"2025-01-19 14:19:00";"-49,1805";"-67,4545";"9,2";"245"
"PIONEROS";"02735";"2025-01-19 14:34:00";"-49,1946666667";"-67,5108333333";"9,2";"250"
"PIONEROS";"02735";"2025-01-19 14:49:00";"-49,208";"-67,5666666667";"9,2";"245"
"PIONEROS";"02735";"2025-01-19 15:04:00";"-49,2125";"-67,5808333333";"1,1";"230"
"PIONEROS";"02735";"2025-01-19 15:19:00";"-49,2153333333";"-67,5846666667";"1,1";"240"
"PIONEROS";"02735";"2025-01-19 15:34:00";"-49,2166666667";"-67,5891666667";"0,5";"240"
"PIONEROS";"02735";"2025-01-19 15:49:00";"-49,2175";"-67,5941666667";"1,1";"270"
"PIONEROS";"02735";"2025-01-19 16:04:00";"-49,2178333333";"-67,5996666667";"0,5";"265"
"PIONEROS";"02735";"2025-01-19 16:19:00";"-49,218";"-67,6055";"1,1";"270"
"PIONEROS";"02735";"2025-01-19 16:34:00";"-49,22";"-67,613";"8,1";"220"
"PIONEROS";"02735";"2025-01-19 16:49:00";"-49,2458333333";"-67,662";"10,8";"230"
"PIONEROS";"02735";"2025-01-19 17:04:00";"-49,2845";"-67,6978333333";"10,8";"220"
"PIONEROS";"02735";"2025-01-19 17:19:00";"-49,2996666667";"-67,7203333333";"0,0";"230"
"PIONEROS";"02735";"2025-01-19 17:34:00";"-49,2996666667";"-67,7203333333";"0,0";"230"
"PIONEROS";"02735";"2025-01-19 17:49:00";"-49,2996666667";"-67,7203333333";"0,0";"230"
"PIONEROS";"02735";"2025-01-19 18:04:00";"-49,2996666667";"-67,7203333333";"0,0";"230"
"PIONEROS";"02735";"2025-01-19 18:19:00";"-49,2996666667";"-67,7203333333";"0,0";"230"
"PIONEROS";"02735";"2025-01-19 18:34:00";"-49,2996666667";"-67,7203333333";"0,0";"230"
"PIONEROS";"02735";"2025-01-19 18:49:00";"-49,2996666667";"-67,7203333333";"0,0";"230"
"PIONEROS";"02735";"2025-01-19 19:04:00";"-49,2996666667";"-67,7203333333";"0,0";"230"
"PIONEROS";"02735";"2025-01-19 19:15:00";"-49,2996666667";"-67,7203333333";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 19:29:00";"-49,2996666667";"-67,7203333333";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 19:44:00";"-49,2996666667";"-67,7203333333";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 20:00:00";"-49,2996666667";"-67,7203333333";"0,0";"235"
"PIONEROS";"02735";"2025-01-19 20:15:00";"-49,2996666667";"-67,7196666667";"0,0";"75"
"PIONEROS";"02735";"2025-01-19 20:30:00";"-49,2996666667";"-67,7196666667";"0,0";"75"
"PIONEROS";"02735";"2025-01-19 20:45:00";"-49,2996666667";"-67,7196666667";"0,0";"75"
"PIONEROS";"02735";"2025-01-19 21:00:00";"-49,2996666667";"-67,7196666667";"0,0";"75"
"PIONEROS";"02735";"2025-01-19 21:16:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 21:31:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 21:46:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 22:01:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 22:16:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 22:31:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 22:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 22:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 23:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 23:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 23:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-19 23:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 00:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 00:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 00:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 00:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 01:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 01:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 01:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 01:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 02:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 02:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 02:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 02:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 03:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 03:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 03:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 03:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 04:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 04:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 04:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 04:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 05:03:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 05:18:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 05:33:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 05:48:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 06:03:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 06:18:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 06:33:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 06:48:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 07:03:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 07:18:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 07:33:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 07:48:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 08:03:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 08:18:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 08:33:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 08:48:00";"-49,2996666667";"-67,7196666667";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 09:03:00";"-49,2996666667";"-67,72";"0,0";"160"
"PIONEROS";"02735";"2025-01-20 09:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 09:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 09:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 10:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 10:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 10:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 10:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 11:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 11:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 11:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 11:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 12:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 12:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 12:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 12:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 13:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 13:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 13:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 13:48:00";"-49,3";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 14:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 14:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 14:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 14:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 15:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 15:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 15:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 15:48:00";"-49,3";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 16:03:00";"-49,3";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 16:18:00";"-49,3";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 16:33:00";"-49,3";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 16:48:00";"-49,3";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 17:03:00";"-49,3";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 17:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 17:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 17:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 18:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 18:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 18:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 18:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 19:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 19:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 19:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 19:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 20:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 20:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 20:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 20:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 21:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 21:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 21:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 21:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 22:03:00";"-49,2996666667";"-67,72";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 22:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 22:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 22:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 23:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 23:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 23:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-20 23:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-21 00:03:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-21 00:18:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-21 00:33:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-21 00:48:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-21 01:03:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 01:18:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 01:33:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 01:48:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 02:03:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 02:18:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 02:33:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 02:48:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 03:03:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 03:18:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 03:33:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 03:48:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 04:03:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 04:18:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 04:33:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 04:48:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 05:03:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 05:18:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 05:33:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 05:48:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 12:03:00";"-49,2996666667";"-67,7196666667";"0,0";"195"
"PIONEROS";"02735";"2025-01-21 12:18:00";"-49,2996666667";"-67,7196666667";"0,0";"195"
"PIONEROS";"02735";"2025-01-21 12:33:00";"-49,2996666667";"-67,7196666667";"0,0";"195"
"PIONEROS";"02735";"2025-01-21 12:48:00";"-49,2996666667";"-67,7196666667";"0,0";"195"
"PIONEROS";"02735";"2025-01-21 13:03:00";"-49,2996666667";"-67,7196666667";"0,0";"195"
"PIONEROS";"02735";"2025-01-21 13:18:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 13:33:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 13:48:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 14:03:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 14:18:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 14:33:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 14:48:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 15:03:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 15:18:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 15:33:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 15:48:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 16:03:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 16:18:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 16:33:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 16:48:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 17:03:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 17:18:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 17:33:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 17:48:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 18:03:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 18:18:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 18:33:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 18:48:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 19:03:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 19:18:00";"-49,2996666667";"-67,7196666667";"0,0";"265"
"PIONEROS";"02735";"2025-01-21 19:36:00";"-49,3";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-21 19:46:00";"-49,3";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-21 20:01:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-21 20:16:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-21 20:31:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-21 20:46:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-21 21:01:00";"-49,2996666667";"-67,7196666667";"0,0";"0"
"PIONEROS";"02735";"2025-01-21 21:16:00";"-49,2996666667";"-67,7196666667";"0,0";"5"
"PIONEROS";"02735";"2025-01-21 21:31:00";"-49,2996666667";"-67,7196666667";"0,0";"120"
"PIONEROS";"02735";"2025-01-21 21:46:00";"-49,2996666667";"-67,7196666667";"0,0";"285"
"PIONEROS";"02735";"2025-01-21 22:01:00";"-49,2996666667";"-67,7196666667";"0,0";"330"
"PIONEROS";"02735";"2025-01-21 22:16:00";"-49,2996666667";"-67,7196666667";"0,0";"210"
"PIONEROS";"02735";"2025-01-21 22:31:00";"-49,2996666667";"-67,7196666667";"0,0";"225"
"PIONEROS";"02735";"2025-01-21 22:46:00";"-49,2996666667";"-67,7196666667";"0,0";"245"
"PIONEROS";"02735";"2025-01-21 23:01:00";"-49,2996666667";"-67,7196666667";"0,0";"325"
"PIONEROS";"02735";"2025-01-21 23:16:00";"-49,2996666667";"-67,7196666667";"0,0";"85"
"PIONEROS";"02735";"2025-01-21 23:31:00";"-49,2996666667";"-67,7196666667";"0,0";"225"
"PIONEROS";"02735";"2025-01-21 23:46:00";"-49,2996666667";"-67,7196666667";"0,0";"205"
"PIONEROS";"02735";"2025-01-22 00:01:00";"-49,2996666667";"-67,7196666667";"0,0";"180"
"PIONEROS";"02735";"2025-01-22 00:16:00";"-49,2996666667";"-67,7196666667";"0,0";"195"
"PIONEROS";"02735";"2025-01-22 00:31:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 00:46:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 01:01:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 01:16:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 01:31:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 01:46:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 02:01:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 02:16:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 02:31:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 02:46:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 03:01:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 03:16:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 03:31:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 03:46:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 04:01:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
"PIONEROS";"02735";"2025-01-22 04:16:00";"-49,2996666667";"-67,7196666667";"0,0";"175"
