"Buque";"Matricula";"Fecha";"Latitud";"Longitud";"Velocidad";"Rumbo"
"UR ERTZA";"6508";"2025-11-03 14:42:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 14:57:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 15:12:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 15:27:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 15:42:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 15:57:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 16:12:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 16:27:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 16:42:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 16:57:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 17:12:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 17:27:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 17:42:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 17:57:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 18:12:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 18:27:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 18:42:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 18:57:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 19:12:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 19:27:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 19:42:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 19:57:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 20:12:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 20:27:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 20:42:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 20:57:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 21:12:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 21:27:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 21:42:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 21:57:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 22:12:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 22:27:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 22:42:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 22:57:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 23:12:00";"-38,0463333333";"-57,5386666667";"0,0";"100"
"UR ERTZA";"6508";"2025-11-03 23:27:00";"-38,0446666667";"-57,5353333333";"0,5";"110"
"UR ERTZA";"6508";"2025-11-03 23:42:00";"-38,0391666667";"-57,5078333333";"9,2";"175"
"UR ERTZA";"6508";"2025-11-03 23:57:00";"-38,0796666667";"-57,51";"9,2";"175"
"UR ERTZA";"6508";"2025-11-04 00:12:00";"-38,1196666667";"-57,5136666667";"9,2";"185"
"UR ERTZA";"6508";"2025-11-04 00:27:00";"-38,1541666667";"-57,5366666667";"9,2";"210"
